Dataset,Chemical,CAS,KE1_call,KE2_call,KE3_call,LLNA_call,KE1_metric,KE1_metric__present,KE2_metric,KE2_metric__present,KE3_metric,KE3_metric__present,LLNA_EC3,LLNA_EC3__present,complete_case
SkinSensDB,Phenoxyacetic acid,122-59-8,,0.0,,,,0,4000.0,1,,0,,0,0
SkinSensDB,Diethyl toluamide,134-62-3,1.0,0.0,1.0,1.0,6.4,1,2000.0,1,52.9,1,60.0,1,1
SkinSensDB,2-Propylheptyl acrylate,149021-58-9,1.0,,,0.0,50.55,1,,0,,0,274.0,1,0
SkinSensDB,Sodium metasilicate,6834-92-0,,,,,,0,,0,,0,,0,0
SkinSensDB,p-Methoxybenzaldehyde,123-11-5,,0.0,,,,0,4000.0,1,,0,,0,0
SkinSensDB,Jasmine absolute (grandiflorum),8022-96-6,,,,0.0,,0,,0,,0,1475.0,1,0
SkinSensDB,Isopropylisoeugenol,186743-30-6,,,,1.0,,0,,0,,0,0.6,1,0
SkinSensDB,Atranol,526-37-4,1.0,0.0,,1.0,53.309999999999995,1,2001.0,1,,0,0.6,1,0
SkinSensDB,(Ethoxymethoxy) cyclododecane,58567-11-6,,,1.0,1.0,,0,,0,9.4507861,1,25.1,1,0
SkinSensDB,"(3R,3aS,6aR)-Hexahydrofuro-[2,3-b]furan-3-ol",156928-09-5,,,,,,0,,0,,0,,0,0
SkinSensDB,"7-[(4z)-3-(Aminomethyl)-4-(methoxyimino)-1-pyrrolidinyl]-1-cyclopropyl-6-fluoro-1,4-dihydro-4-oxo-1,8-naphthyridine-3-carboxylic acid, monomethane-sulfonate",210353-53-0,,,,1.0,,0,,0,,0,8.6,1,0
SkinSensDB,Kanamycin (sulfate),25389-94-0,,,0.0,,,0,,0,201.0,1,,0,0
SkinSensDB,orcinol,504-15-4,1.0,0.0,,,7.305,1,2001.0,1,,0,,0,0
SkinSensDB,Gold sodium thiosulfate,10210-36-3,,,,,,0,,0,,0,,0,0
SkinSensDB,4-Fluoro-2-pyrrolidine-carboxamide,748165-40-4,,,,,,0,,0,,0,,0,0
SkinSensDB,Formulation 17,1066-51-9/1071-83-6,,,,1.0,,0,,0,,0,8.4,1,0
SkinSensDB,Formulation 37,2921-88-2/76703-62-3,,,,1.0,,0,,0,,0,5.6,1,0
SkinSensDB,"3,5-Diamino-2,6-dimethoxypyridinedihydrochloride",56216-28-5,,,,1.0,,0,,0,,0,6.9,1,0
SkinSensDB,Nitrofurazone,59-87-0,,,,,,0,,0,,0,,0,0
SkinSensDB,Potassium dichromate,7778-50-9,1.0,1.0,1.0,,29.7,1,0.82,1,0.9,1,,0,0
SkinSensDB,Cyclooctanol,696-71-9,,1.0,,,,0,249.68,1,,0,,0,0
SkinSensDB,Ammonium persulfate,7727-54-0,,,,1.0,,0,,0,,0,2.0,1,0
SkinSensDB,Succinic acid,110-15-6,,0.0,0.0,,,0,4000.0,1,578.7,1,,0,0
SkinSensDB,Cyclohexylamine,108-91-8,0.0,,,,0.53,1,,0,,0,,0,0
SkinSensDB,"2,5-Diaminotoluene",95-70-5,,,,1.0,,0,,0,,0,0.2,1,0
SkinSensDB,Hexane,110-54-3,0.0,1.0,0.0,,1.45,1,562.0,1,200.0,1,,0,0
SkinSensDB,Acetic acid,64-19-7,1.0,,,,7.765000000000001,1,,0,,0,,0,0
SkinSensDB,2-Aminoethyl-methylsulfone,49773-20-8,,,,,,0,,0,,0,,0,0
SkinSensDB,Triton X-100,9002-93-1,,,,1.0,,0,,0,,0,7.5,1,0
SkinSensDB,Ammonium tetrachloroplatinate,13820-41-2,,,,,,0,,0,,0,,0,0
SkinSensDB,n-Octyl methacrylate,2157-01-9,,,1.0,,,0,,0,121.1,1,,0,0
SkinSensDB,2-Methylundecanal,110-41-8,1.0,1.0,1.0,1.0,61.0,1,24.2,1,60.8,1,10.0,1,1
SkinSensDB,Methyl hexadecyl sulfonate,4230-15-3,,,,,,0,,0,,0,,0,0
SkinSensDB,Cobalt (II) chloride,7646-79-9,1.0,1.0,1.0,1.0,30.3,1,75.0,1,35.5,1,0.4,1,1
SkinSensDB,Sulfanilamide,63-74-1,0.0,0.0,0.0,,2.3,1,2000.0,1,200.0,1,,0,0
SkinSensDB,Sodium persulfate,7775-27-1,,,,1.0,,0,,0,,0,2.39,1,0
SkinSensDB,2-Phenethyloxirane,1126-76-7,,1.0,,1.0,,0,54.6,1,,0,2.3712,1,0
SkinSensDB,Fluorescein Isothiocyanate,3326-32-7or27072-45-3,1.0,1.0,,1.0,80.55,1,645.05,1,,0,0.14,1,0
SkinSensDB,Eucalyptol,470-82-6,,1.0,,1.0,,0,0.0,1,,0,65.9,1,0
SkinSensDB,Phenyl benzoate,93-99-2,1.0,0.0,1.0,1.0,64.9,1,2000.0,1,7.0,1,1.2,1,1
SkinSensDB,"2,4-Diaminophenoxyethanol dihydrochlorid",66422-95-5,1.0,1.0,1.0,1.0,56.45,1,1.69,1,22.6,1,3.17,1,1
SkinSensDB,Clofibrate,637-07-0,0.0,0.0,0.0,,3.9000000000000004,1,2000.0,1,200.0,1,,0,0
SkinSensDB,"5-Chloro-2-hydroxy-3-nitro-[1,1-biphenyl]-3-carboxylic acid",376592-58-4,,,,1.0,,0,,0,,0,20.3,1,0
SkinSensDB,beta-Phenylcinnamaldehyde,1210-39-5,,,,1.0,,0,,0,,0,0.6,1,0
SkinSensDB,"N-(2-chloro-4-pyrimidinyl)-n,2,3-trimethyl-2H-indazol-6-amine",444731-75-3,,,,,,0,,0,,0,,0,0
SkinSensDB,Tin chloride,1344-13-4,,,,1.0,,0,,0,,0,3.6,1,0
SkinSensDB,Copper (II) chloride,7447-39-4,,,,1.0,,0,,0,,0,0.4,1,0
SkinSensDB,3-Methylisoeugenol,186743-29-3,,,,1.0,,0,,0,,0,3.6,1,0
SkinSensDB,Diethyl phthalate,84-66-2,0.0,1.0,1.0,,2.9,1,582.7,1,121.0,1,,0,0
SkinSensDB,ZnSO4,7446-20-0,0.0,,,,4.305,1,,0,,0,,0,0
SkinSensDB,Geranium oil,8000-46-2,,,,,,0,,0,,0,,0,0
SkinSensDB,methyl o-toluate,89-71-4,,,0.0,,,0,,0,200.0,1,,0,0
SkinSensDB,"2,6-Dimethoxy-4-methyl-5-[3-(trifluoromethyl)-phenoxy]-8-quinolinamine",106635-86-3,,,,,,0,,0,,0,,0,0
SkinSensDB,Methyl methanesulfonate,66-27-3,1.0,1.0,1.0,1.0,51.65,1,48.02877393,1,2.0,1,8.1,1,1
SkinSensDB,6-Methyl-3 5-heptadien-2-one,1604-28-0,,1.0,1.0,1.0,,0,60.48,1,9.31,1,5.0,1,0
SkinSensDB,"N-(3,4-Dichlorophenyl)-N'-(1-methylethyl)-imidodicarbonimidic diamide monohydrochloride",15537-76-5,,,,1.0,,0,,0,,0,1.3,1,0
SkinSensDB,1-Iodotetradecane,19218-94-1,,,,1.0,,0,,0,,0,14.0,1,0
SkinSensDB,"3,3,5-trimethylhexanoyl chloride",36727-29-4,1.0,0.0,1.0,1.0,24.3,1,2000.0,1,17.0,1,2.7,1,1
SkinSensDB,"5-[[4-[(2,3-Dimethyl-2h-indazol-6-yl)-methylamino]-2-pyrimidinyl]amino]-2-methylbenzene-sulfonamide",444731-52-6,,,,,,0,,0,,0,,0,0
SkinSensDB,"2,6-Pyridinediamine",141-86-6,1.0,1.0,,,53.6,1,15.42,1,,0,,0,0
SkinSensDB,Aluminum  chloride,7446-70-0,,,,,,0,,0,,0,,0,0
SkinSensDB,Benzyl butyl phthalate,85-68-7,0.0,1.0,1.0,,1.85,1,9.8,1,86.2,1,,0,0
SkinSensDB,1-Chlorotetradecane,2425-54-9,,,,1.0,,0,,0,,0,20.0,1,0
SkinSensDB,Potassium persulfate,7727-21-1,,,,1.0,,0,,0,,0,0.86,1,0
SkinSensDB,2-Methyl-5-hydroxyethylaminophenol,55302-96-0,1.0,1.0,1.0,1.0,36.8,1,2.86,1,26.0,1,0.4,1,1
SkinSensDB,Sodium lauroyl lactylate,13557-75-0,,,,1.0,,0,,0,,0,15.0,1,0
SkinSensDB,4-HBA,99-96-7,1.0,0.0,0.0,,8.1,1,2000.0,1,200.0,1,,0,0
SkinSensDB,Allyl acetate,591-87-7,,,,,,0,,0,,0,,0,0
SkinSensDB,"4-Hydroxy-2,5-dimethyl-3(2H)-furanone",3658-77-3,,1.0,1.0,1.0,,0,0.0,1,16.09,1,1.8,1,0
SkinSensDB,Norbornene fluoroalcohol,305815-63-8,,,,1.0,,0,,0,,0,46.2,1,0
SkinSensDB,DMSO,67-68-5,0.0,0.0,0.0,1.0,0.8,1,2000.0,1,200.0,1,72.0,1,1
SkinSensDB,Poly[3-((2- aminoethyl) amino) propyl] methyl (di-methyl) siloxane,10282-92-3/75718-16-0,0.0,,,,3.5999999999999996,1,,0,,0,,0,0
SkinSensDB,Vanillin,121-33-5,,1.0,1.0,1.0,,0,83.0,1,49.9,1,50.0,1,0
SkinSensDB,"2-[1-(4-Bromophenyl)-1-phenylethoxy]-N,N-dimethylethanamine hydrochloride",13977-28-1,,,,1.0,,0,,0,,0,5.55,1,0
SkinSensDB,5-Chloro-2-methylisothiazolinone /2-methylisothiazolinone,2682-20-4/26172-55-4,,,,1.0,,0,,0,,0,0.003,1,0
SkinSensDB,Thulium (III) chloride anhydrous,13537-18-3,,,,,,0,,0,,0,,0,0
SkinSensDB,2-Chloro-6-methoxy-4-methylquinoline,6340-55-2,,,,,,0,,0,,0,,0,0
SkinSensDB,(5-chloro)-methyl-isothiazolinone,26172-55-4,1.0,1.0,1.0,1.0,65.7,1,0.8,1,14.0,1,0.009,1,1
SkinSensDB,Xylene,1330-20-7,0.0,0.0,0.0,1.0,5.215,1,2000.0,1,200.0,1,95.8,1,1
SkinSensDB,2.4-Dinitrobenzene sulfonic acid,89-02-1,,,,1.0,,0,,0,,0,0.8,1,0
SkinSensDB,Quinoxyfen,124495-18-7,,,,,,0,,0,,0,,0,0
SkinSensDB,2-Benzyl-tert-butylamino-3'-hydroxymethyl-4'-hydroxyaceto-phenone hydrochloride,24085-08-3,,,,1.0,,0,,0,,0,21.8,1,0
SkinSensDB,ethyl orsellinate,2524-37-0,1.0,0.0,,,15.1,1,2001.0,1,,0,,0,0
SkinSensDB,Methyl 2-nonynoate,111-80-8,,1.0,1.0,1.0,,0,1.8,1,18.0,1,2.5,1,0
SkinSensDB,6-Methyleugenol,186743-24-8,,,,1.0,,0,,0,,0,17.0,1,0
SkinSensDB,3 and 4-(4-Hydroxy-4-methylpentyl)-3-cyclohexane-1-carboxaldehyde,31906-04-4,,1.0,1.0,1.0,,0,71.8,1,5.8,1,17.0,1,0
SkinSensDB,"rel-(3R,3aS,6aR)-Hexahydrofuro [2,3-b]furan-3-yl 4-nitrophenyl carbonate",252873-35-1,,,,,,0,,0,,0,,0,0
SkinSensDB,"N-{[(1,1-Dimethylethyl) oxy]carbonyl}-4-fluoro-beta-(4-fluorophenyl)-l-phenylalanine",481055-29-2,,,,,,0,,0,,0,,0,0
SkinSensDB,Perilla aldehyde,2111-75-3,,1.0,1.0,1.0,,0,16.6,1,16.3,1,4.04,1,0
SkinSensDB,"1,2 dibromo 2,4 dicyanobutane",35691-65-7,1.0,1.0,1.0,1.0,100.0,1,3.02,1,1.0,1,0.9,1,1
SkinSensDB,"2-Methyl-4H,3,1-benzoxazin-4-one",525-76-8,,,,1.0,,0,,0,,0,0.7,1,0
SkinSensDB,"1,3-Butanediol",107-88-0,0.0,,0.0,,0.395,1,,0,201.0,1,,0,0
SkinSensDB,4S)-1-(Tert-butoxycarbonyl)-4-fluoro-L-prolinamide,426844-22-6,,,,,,0,,0,,0,,0,0
SkinSensDB,HCA (Hexyl cinnamic aldehyde),101-86-0,,1.0,1.0,1.0,,0,13.0,1,4.0,1,1.2,1,0
SkinSensDB,SiO2 Aerosil 200,7631-86-9,0.0,1.0,,,0.7150000000000001,1,33.0,1,,0,,0,0
SkinSensDB,"1 ,4-Dihydroquinone",123-31-9,1.0,1.0,1.0,1.0,76.65,1,9.797272916,1,0.6,1,0.07,1,1
SkinSensDB,2-Bromotetradecanoic acid,10520-81-7,,0.0,,1.0,,0,4000.0,1,,0,3.4,1,0
SkinSensDB,Nickel chloride,7718-54-9,1.0,1.0,1.0,1.0,21.7,1,346.8,1,18.87981167,1,5.5,1,1
SkinSensDB,Dextran,3371-50-4,,,,,,0,,0,,0,,0,0
SkinSensDB,Carbosulfan,55285-14-8,,1.0,,,,0,4.86,1,,0,,0,0
SkinSensDB,"1-Phenyloctane-1,3-dione",55846-68-1,,,,1.0,,0,,0,,0,11.0,1,0
SkinSensDB,Treemoss,68648-41-9/90028-67-4,,,1.0,,,0,,0,7.16,1,,0,0
SkinSensDB,Methylcyclohexane,108-87-2,0.0,,,,-0.195,1,,0,,0,,0,0
SkinSensDB,1 -Naphthol,90-15-3,1.0,1.0,1.0,1.0,42.8,1,129.6,1,2.5,1,1.3,1,1
SkinSensDB,Mercuric (II) chloride,7487-94-7,,,,,,0,,0,,0,,0,0
SkinSensDB,"2,3-diaminodihydropyrazolo pyrazolone dimethosulfonate",857035-95-1,1.0,1.0,0.0,,52.1,1,53.0,1,200.0,1,,0,0
SkinSensDB,6-Chlorocoumarin,2051-59-4,,,,1.0,,0,,0,,0,2.8,1,0
SkinSensDB,Squalene,111-02-4or7683-64-9,0.0,,0.0,1.0,0.0,1,,0,482.25,1,7.9,1,0
SkinSensDB,Tartaric acid,87-69-4,1.0,1.0,0.0,,9.0,1,3.0,1,200.0,1,,0,0
SkinSensDB,Beryllium (II) sulfate,7787-56-6,,,,,,0,,0,,0,,0,0
SkinSensDB,"1,2-Butanediol",584-03-2,0.0,,,,0.605,1,,0,,0,,0,0
SkinSensDB,2-Chloro-1-[(3-fluorophenyl)-methoxy]-4-nitrobenzene,443882-99-3,,,,1.0,,0,,0,,0,19.5,1,0
SkinSensDB,SDS,151-21-3,1.0,1.0,1.0,1.0,67.95,1,33.9,1,53.9,1,1.5,1,1
SkinSensDB,2-(4-tert-Amylcyclohexyl)acetaldehyde,620159-84-4,,,,1.0,,0,,0,,0,37.0,1,0
SkinSensDB,Formulation 56,29-82-4,,,,1.0,,0,,0,,0,4.2,1,0
SkinSensDB,2-Amino-6-chloro-4-nitrophenol,6358-09-4,,1.0,1.0,1.0,,0,986.65,1,79.7,1,2.16,1,0
SkinSensDB,Dibutyl fumarate,105-75-9,1.0,,,,55.35,1,,0,,0,,0,0
SkinSensDB,Diethylene glycol monobutyl ether acetate,124-17-4,0.0,,,,1.005,1,,0,,0,,0,0
SkinSensDB,"1-Phenyl-1 ,2-propanedione",579-07-7,1.0,1.0,1.0,1.0,43.95,1,55.5,1,35.0,1,1.3,1,1
SkinSensDB,3-Amino-2-methylamino-6-methoxypyridin x HCl,83732-72-3,1.0,1.0,1.0,1.0,67.4,1,7.17,1,6.73,1,5.6,1,1
SkinSensDB,"(16-b)-21-(Acetyloxy)-17-hydroxy-16-methylpregna-1,4,9(11)-triene-3,20-dione",910-99-6,,,,,,0,,0,,0,,0,0
SkinSensDB,"1,1-Dimethylethyl [(1S)-1-[bis(4-fluorophenyl)-methyl]-2-[(2S,4S)-2-cyano-4-fluoro-1-pyrrolidinyl]-2-oxoethyl]carbamate",483368-24-7,,,,,,0,,0,,0,,0,0
SkinSensDB,(2E)-2-[(2-formyl-4-hydroxyphenyl)-methylidene]-butanedioic acid,773059-57-7,,,,1.0,,0,,0,,0,47.8,1,0
SkinSensDB,Sodium bromate,7789-38-0,,,,,,0,,0,,0,,0,0
SkinSensDB,"3-Amino-5-mercapto-1,2,4-triazole",16691-43-3,,,,1.0,,0,,0,,0,5.2,1,0
SkinSensDB,Aminoethyl aminoisobutyl methyl dimethoxysilane,23410-40-4,1.0,,1.0,,16.0,1,,0,1.28,1,,0,0
SkinSensDB,Propylene glycol monomethyl ether acetate,108-65-6,0.0,,,,0.59,1,,0,,0,,0,0
SkinSensDB,"1-Chloro-2,4-dinitrobenzene",97-00-7,1.0,1.0,1.0,1.0,79.15,1,1.4,1,0.5,1,0.012,1,1
SkinSensDB,"(3R,6R)-3-(2,3-Dihydro-1H-inden-2-yl)-1-[(1R)-1-(2-methyl-1,3-oxazol-4-yl)-2-(4-morpholinyl)-2-oxoethyl]-6-[(1S)-1-methylpropyl]-2,5-piperazinedione",820957-38-8,,,,,,0,,0,,0,,0,0
SkinSensDB,2-Methyl-2H-Isothiazol-3-one,2682-20-4,1.0,1.0,1.0,1.0,51.3,1,11.7995217,1,1.0,1,0.37,1,1
SkinSensDB,3-iodoprop-1-ynyl N-butylcarbamate,87977-28-4,,,,1.0,,0,,0,,0,0.9,1,0
SkinSensDB,Damascenone,23696-85-7,1.0,1.0,,1.0,49.95,1,2.84,1,,0,1.22,1,0
SkinSensDB,Lanthanum (III) chloride heptahydrate,10025-84-0,,,,,,0,,0,,0,,0,0
SkinSensDB,Thimerosal,54-64-8,,,,,,0,,0,,0,,0,0
SkinSensDB,(s)-2-Hydroxy-2-methylsuccinic acid,6236-09-5,,0.0,,,,0,4000.0,1,,0,,0,0
SkinSensDB,2-Bromo-5-propoxybenzoic acid,190965-43-6,,,,,,0,,0,,0,,0,0
SkinSensDB,"(4R,5S)-1,5-Dimethyl-3-(1-oxo-2-propenyl)-4-phenyl-2-imidazo-lidinone",139109-23-2,,,,1.0,,0,,0,,0,0.004,1,0
SkinSensDB,Gold (III) chloride,13453-07-1,,,1.0,,,0,,0,0.1,1,,0,0
SkinSensDB,"[4S-[1(E),4alpha,5alpha]]-1-[3-[2-[4-Methoxy-2-(phenylmethoxy)-benzoyl]-4-propoxyphenyl]-1-oxo-2-propenyl]-3,4-dimethyl-5-phenyl-2-imidazoli-dinone",190965-46-9,,,,,,0,,0,,0,,0,0
SkinSensDB,"(1R)-1,2,3,4-Tetrahydro-6,7-dimethoxy-2-methyl-1-[(3,4,5-trimethoxyphenyl)methyl]isoquino-line [R-(R*,R*)]-2,3-bis(benzoyloxy)-butanedioate (1:1)",104832-01-1,,,,,,0,,0,,0,,0,0
SkinSensDB,3-Methyleugenol,186743-26-0,,,,1.0,,0,,0,,0,32.0,1,0
SkinSensDB,"1,2-Cyclohexane dicarboxylic anhydride",85-42-7,1.0,0.0,0.0,1.0,51.0,1,2000.0,1,200.0,1,0.84,1,1
SkinSensDB,"2,3-Butanediol",513-85-9,0.0,,,,0.51,1,,0,,0,,0,0
SkinSensDB,Piperazine,,0.0,,,,-0.19999999999999996,1,,0,,0,,0,0
SkinSensDB,Chlorhexidine,,0.0,,,,-1.6,1,,0,,0,,0,0
SkinSensDB,Methyldibromo glutaronitrile,,1.0,1.0,1.0,,51.849999999999994,1,7.0,1,39.0,1,,0,0
SkinSensDB,Reactive yellow,,1.0,,,,80.69999999999999,1,,0,,0,,0,0
SkinSensDB,Tetrachlorophthalic anhydride,,1.0,,,,43.3,1,,0,,0,,0,0
SkinSensDB,"3,4-Epoxyclohexylethyl-cyclopolymethylsiloxane",121225-98-7,,,,,,0,,0,,0,,0,0
SkinSensDB,Orange 3R reactive dye,,1.0,,,,95.4,1,,0,,0,,0,0
SkinSensDB,a-Hexyl-cinnamic aldehyde,,0.0,,1.0,,1.0,1,,0,98.0,1,,0,0
SkinSensDB,"Toluene 2,6-diisocyanate",,1.0,,,,56.85,1,,0,,0,,0,0
SkinSensDB,Black GR reactive dye,,1.0,,,,88.4,1,,0,,0,,0,0
SkinSensDB,Tetrachlorosalicylanilide,,1.0,,,,52.75,1,,0,,0,,0,0
SkinSensDB,Methyl-2-nonynoate,,1.0,,,,51.6,1,,0,,0,,0,0
SkinSensDB,"2,4,6-Trinitrobenzenesulfonic acid",,1.0,1.0,1.0,,61.150000000000006,1,23.0,1,71.0,1,,0,0
SkinSensDB,Oxazolone,,1.0,,,,69.45,1,,0,,0,,0,0
SkinSensDB,Basic blue 99,,1.0,,,,28.9,1,,0,,0,,0,0
SkinSensDB,"Cinnamaldehyde, positive control",,,1.0,,,,0,10.26,1,,0,,0,0
SkinSensDB,Diesel exhaust particles,,,,,,,0,,0,,0,,0,0
SkinSensDB,Oakmoss absolute,,,1.0,,,,0,2.68,1,,0,,0,0
SkinSensDB,"German chamomile, ethanol extract",,,1.0,,,,0,21.23,1,,0,,0,0
SkinSensDB,30~40 nm Zinc Oxide Nanoparticles,,,,1.0,,,0,,0,9.0,1,,0,0
SkinSensDB,50nm Silver Nanoparticles,,,,1.0,,,0,,0,6.0,1,,0,0
SkinSensDB,Hexamethylene diisocyanate,,,,,,,0,,0,,0,,0,0
SkinSensDB,"Dicyclohexylmethane 4,4'-diisocyanate",,,,1.0,,,0,,0,5.7,1,,0,0
SkinSensDB,"Tolylene-2,4-diisocyanate",,,,1.0,,,0,,0,127.9,1,,0,0
SkinSensDB,Poly(styrene),,,,,,,0,,0,,0,,0,0
SkinSensDB,Poly (ethylene glycol),,,,,,,0,,0,,0,,0,0
SkinSensDB,Vinyl sulfone-PEG5K-Vinyl sulfone,,,,,,,0,,0,,0,,0,0
SkinSensDB,"2,7-Heptadienal",,1.0,,,,60.599999999999994,1,,0,,0,,0,0
SkinSensDB,Poly(ethylene glycol) diglycidyl ether,,,,,,,0,,0,,0,,0,0
SkinSensDB,Glycerol ester of Octanoyl Amino Acid,,0.0,0.0,0.0,,3.5,1,2001.0,1,923.33,1,,0,0
SkinSensDB,"Methylenediphenyl 4,4'-diisocyanate",,,,1.0,,,0,,0,71.5,1,,0,0
SkinSensDB,Benzalkonium chloride,,0.0,0.0,,,1.5,1,2001.0,1,,0,,0,0
SkinSensDB,German chamomile ethanol sub-fraction,,,1.0,,,,0,0.471,1,,0,,0,0
SkinSensDB,Octanoyl Amino Acid,,0.0,0.0,0.0,,1.5,1,2001.0,1,1139.66,1,,0,0
SkinSensDB,Isosorbide ester of Undecylenoyl Amino Acid,,0.0,0.0,0.0,,1.5,1,2158.0,1,767.32,1,,0,0
SkinSensDB,tetradecyl sugar lipid,,0.0,1.0,1.0,,0.0,1,4.91,1,114.63,1,,0,0
SkinSensDB,Tetradecyl and behenyl sugar lipid,,0.0,0.0,0.0,,0.0,1,1202.0,1,880.88,1,,0,0
SkinSensDB,"2-Octyl, dodecyl sugar lipid",,0.0,1.0,1.0,,0.0,1,2.67,1,83.28,1,,0,0
SkinSensDB,Stearylglyceryl sugar lipid,,0.0,0.0,1.0,,1.0,1,2001.0,1,24.0,1,,0,0
SkinSensDB,Citral:EG (7:3),,1.0,,,,24.945,1,,0,,0,,0,0
SkinSensDB,DDAC:EG (1:4),,0.0,,1.0,,2.015,1,,0,8.3,1,,0,0
SkinSensDB,SiO2 DQ12,,0.0,1.0,1.0,,0.305,1,178.0,1,143.0,1,,0,0
SkinSensDB,DDAC:EG (7:3),,0.0,,1.0,,4.585,1,,0,0.9,1,,0,0
SkinSensDB,PEGylated nanomaterials for AuNMs.,,,,,,,0,,0,,0,,0,0
SkinSensDB,silver nanomaterials (AgNMs),,,,,,,0,,0,,0,,0,0
SkinSensDB,Brazilian green propolis (BGP).,,,,,1.0,,0,,0,,0,1.7,1,0
SkinSensDB,OA66,,0.0,1.0,1.0,1.0,1.15,1,6.3,1,45.6,1,11.49,1,1
SkinSensDB,OA70,,1.0,1.0,1.0,,41.300000000000004,1,5.6,1,5.9,1,,0,0
SkinSensDB,gold nanomaterials (AuNMs),,,,,,,0,,0,,0,,0,0
SkinSensDB,OA65,,0.0,1.0,1.0,1.0,0.5,1,12.3,1,100.0,1,39.43,1,1
SkinSensDB,Polysorbate 80,,0.0,0.0,,,5.0,1,11547.0,1,,0,,0,0
SkinSensDB,OA59,,1.0,1.0,1.0,1.0,19.85,1,105.2,1,25.4,1,5.02,1,1
SkinSensDB,OA63,,1.0,1.0,1.0,1.0,67.6,1,12.7,1,1.9,1,0.37,1,1
SkinSensDB,Cocamidopropyl Betainamide MEA Chloride,,0.0,1.0,1.0,,0.0,1,907.0,1,6.8,1,,0,0
SkinSensDB,OA58,,0.0,0.0,0.0,,1.7,1,2000.0,1,200.0,1,,0,0
SkinSensDB,OA57,,1.0,1.0,1.0,1.0,82.0,1,3.2,1,5.0,1,0.45,1,1
SkinSensDB,OA55,,1.0,1.0,1.0,,98.1,1,276.6,1,70.3,1,,0,0
SkinSensDB,OA56,,1.0,1.0,1.0,1.0,67.0,1,32.0,1,11.1,1,0.1,1,1
SkinSensDB,OA53,,1.0,1.0,1.0,1.0,91.3,1,4.3,1,0.9,1,0.313,1,1
SkinSensDB,OA52,,1.0,1.0,0.0,,6.55,1,428.3,1,200.0,1,,0,0
SkinSensDB,copper chloride,,,,,,,0,,0,,0,,0,0
SkinSensDB,OA50,,1.0,0.0,1.0,,54.1,1,2000.0,1,82.9,1,,0,0
SkinSensDB,OA48,,1.0,0.0,1.0,1.0,48.6,1,2000.0,1,40.4,1,0.23,1,1
SkinSensDB,OA67,,1.0,1.0,1.0,,76.45,1,624.4,1,67.7,1,,0,0
SkinSensDB,OA47,,1.0,1.0,1.0,1.0,61.15,1,37.3,1,50.6,1,1.15,1,1
SkinSensDB,OA45,,1.0,1.0,1.0,1.0,95.0,1,17.0,1,5.3,1,2.9,1,1
SkinSensDB,OA42,,0.0,0.0,0.0,,2.6,1,2000.0,1,161.4,1,,0,0
SkinSensDB,OA44,,1.0,1.0,1.0,1.0,61.0,1,4.0,1,0.1,1,0.5,1,1
SkinSensDB,GMA,,,,,,,0,,0,,0,,0,0
SkinSensDB,OA41,,1.0,1.0,0.0,,42.650000000000006,1,855.0,1,200.0,1,,0,0
SkinSensDB,Isosorbide ester of Octanoyl Amino Acid,,0.0,0.0,0.0,,0.5,1,2001.0,1,1141.31,1,,0,0
SkinSensDB,Oleyl Alcanol Amide,,0.0,1.0,1.0,,0.5,1,11.98,1,41.18,1,,0,0
SkinSensDB,OA38,,1.0,1.0,0.0,,100.0,1,206.0,1,200.0,1,,0,0
SkinSensDB,OA64,,1.0,1.0,1.0,1.0,60.2,1,22.1,1,0.1,1,4.06,1,1
SkinSensDB,OA37,,0.0,1.0,1.0,,1.7,1,403.0,1,103.0,1,,0,0
SkinSensDB,OA36,,1.0,1.0,1.0,,6.6499999999999995,1,4.0,1,57.4,1,,0,0
SkinSensDB,OA34,,1.0,1.0,1.0,1.0,87.2,1,4.0,1,17.9,1,2.11,1,1
SkinSensDB,OA35,,0.0,0.0,0.0,1.0,2.35,1,2000.0,1,200.0,1,17.0,1,1
SkinSensDB,OA33,,0.0,1.0,1.0,1.0,1.7,1,50.0,1,69.7,1,1.7,1,1
SkinSensDB,OA32,,1.0,1.0,1.0,1.0,24.2,1,24.0,1,4.2,1,9.12,1,1
SkinSensDB,OA31,,1.0,1.0,1.0,1.0,86.8,1,3.0,1,13.3,1,2.53,1,1
SkinSensDB,OA30,,0.0,0.0,1.0,,3.0,1,2000.0,1,63.2,1,,0,0
SkinSensDB,OA29,,1.0,1.0,1.0,1.0,89.4,1,22.0,1,31.0,1,8.37,1,1
SkinSensDB,OA28,,1.0,1.0,1.0,1.0,50.5,1,47.0,1,5.2,1,5.97,1,1
SkinSensDB,Citral:EG (1:4),,1.0,,1.0,,18.855,1,,0,5.4,1,,0,0
SkinSensDB,OA27,,1.0,1.0,1.0,1.0,60.0,1,1.0,1,0.1,1,1.7,1,1
SkinSensDB,20nm Silver Nanoparticles,,,,1.0,,,0,,0,8.0,1,,0,0
SkinSensDB,OA25,,1.0,1.0,1.0,1.0,71.95,1,20.0,1,64.8,1,6.13,1,1
SkinSensDB,OA24,,0.0,1.0,1.0,1.0,2.2,1,6.0,1,25.0,1,2.6,1,1
SkinSensDB,OA39,,1.0,1.0,1.0,1.0,56.65,1,2.0,1,2.7,1,0.1,1,1
SkinSensDB,Cocamidopropyl betaine,,0.0,1.0,1.0,,2.0,1,5.27,1,18.17,1,,0,0
